1968,Funny Girl
1968,"Rachel, Rachel"
1968,Rosemary's Baby
1968,"Art Direction: John Box, Terence Marsh; Set Decoration: Vernon Dixon, Ken Muggleston"
1968,"Art Direction: George W. Davis, Edward Carfagno"
1968,"Art Direction: Boris Leven; Set Decoration: Walter M. Scott, Howard Bristol"
1968,"Art Direction: Tony Masters, Harry Lange, Ernie Archer"
1968,"Art Direction: Mikhail Bogdanov, Gennady Myasnikov; Set Decoration: G. Koshelev, V. Uvarov"
1968,Harry Stradling
1968,Daniel L. Fapp
1968,Oswald Morris
1968,Pasqualino De Santis
1968,Ernest Laszlo
1968,Margaret Furse
1968,Phyllis Dalton
1968,Morton Haack
1968,Danilo Donati
1968,Donald Brooks
1968,Gillo Pontecorvo
1968,Anthony Harvey
1968,Carol Reed
1968,Franco Zeffirelli
1968,Stanley Kubrick
1968,"James Blue, Producer"
1968,"Bill McGaw, Producer"
1968,"William Cayton, Producer"
1968,"David H. Sawyer, Producer"
1968,"Robert Cohn and Alex Grasshoff, Producers"
1968,"Fali Bilimoria, Producer"
1968,"Lee R. Bobker, Producer"
1968,"Thomas P. Kelly, Jr., Producer"
1968,"Dan E. Weisburd, Producer"
1968,"Saul Bass, Producer"
1968,Frank P. Keller
1968,"Robert Swink, Maury Winetrobe, William Sands"
1968,Frank Bracht
1968,Ralph Kemplen
1968,"Fred Feitshans, Eve Newman"
1968,Hungary
1968,Czechoslovakia
1968,Italy
1968,France
1968,Union of Soviet Socialist Republics
1968,Lalo Schifrin
1968,John Barry
1968,Jerry Goldsmith
1968,Alex North
1968,Michel Legrand
1968,Adaptation score by Ray Heindorf
1968,Adaptation score by Walter Scharf
1968,Adaptation score by John Green
1968,Adaptation score by Lennie Hayton
1968,Music and adaptation score by Michel Legrand; lyrics by Jacques Demy
1968,Music and Lyrics by Richard M. Sherman and Robert B. Sherman
1968,Music by Quincy Jones; Lyrics by Bob Russell
1968,Music by Jule Styne; Lyrics by Bob Merrill
1968,Music by Jimmy Van Heusen; Lyrics by Sammy Cahn
1968,Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman
1968,"Ray Stark, Producer"
1968,"Martin Poll, Producer"
1968,"John Woolf, Producer"
1968,"Paul Newman, Producer"
1968,"Anthony Havelock-Allan and John Brabourne, Producers"
1968,"Wolf Koenig and Jim MacKay, Producers"
1968,"Jimmy Murakami, Producer"
1968,"John Hubley and Faith Hubley, Producers"
1968,"Walt Disney, Producer"
1968,"George Coe, Sidney Davis and Anthony Lover, Producers"
1968,National Film Board of Canada
1968,"John Astin, Producer"
1968,"Charles Guggenheim, Producer"
1968,Warner Brothers-Seven Arts Studio Sound Department
1968,Columbia Studio Sound Department
1968,Shepperton Studio Sound Department
1968,20th Century-Fox Studio Sound Department
1968,"Hal Millar, J. McMillan Johnson"
1968,James Goldman
1968,Neil Simon
1968,Vernon Harris
1968,Stewart Stern
1968,Roman Polanski
1968,"Franco Solinas, Gillo Pontecorvo"
1968,John Cassavetes
1968,"Ira Wallach, Peter Ustinov"
1968,Mel Brooks
1968,"Stanley Kubrick, Arthur C. Clarke"
1968,
1968,Planet of the Apes
1969,Anne of the Thousand Days
1969,Midnight Cowboy
1969,"Goodbye, Mr. Chips"
1969,True Grit
1969,The Reivers
1969,Bob & Carol & Ted & Alice
1969,Easy Rider
1969,"They Shoot Horses, Don't They?"
1969,The Sterile Cuckoo
1969,The Happy Ending
1969,The Prime of Miss Jean Brodie
1969,Last Summer
1969,Cactus Flower
1969,"Art Direction: Maurice Carter, Lionel Couch; Set Decoration: Patrick McLoughlin"
1969,"Art Direction: Robert Boyle, George B. Chan; Set Decoration: Edward Boyle, Carl Biddiscombe"
1969,"Art Direction: John DeCuir, Jack Martin Smith, Herman Blumenthal; Set Decoration: Walter M. Scott, George Hopkins, Raphael Bretton"
1969,"Art Direction: Alexander Golitzen, George C. Webb; Set Decoration: Jack D. Moore"
1969,Art Direction: Harry Horner; Set Decoration: Frank McKelvy
1969,Arthur Ibbetson
1969,Charles B. Lang
1969,Conrad Hall
1969,Harry Stradling
1969,Daniel Fapp
1969,Margaret Furse
1969,Ray Aghayan
1969,Irene Sharaff
1969,Edith Head
1969,Donfeld
1969,Arthur Penn
1969,George Roy Hill
1969,John Schlesinger
1969,Sydney Pollack
1969,Costa-Gavras
1969,"Bernard Chevry, Producer"
1969,"Robert K. Sharpe, Producer"
1969,"Emile de Antonio, Producer"
1969,Comite Organizador de los Juegos de la XIX Olimpiada
1969,"Irwin Rosten, Producer"
1969,"Denis Sanders and Robert M. Fresco, Producers"
1969,"Donald Wrye, Producer"
1969,"Joan Horvath, Producer"
1969,"Arthur H. Wolf and Russell A. Mosser, Producers"
1969,"Joan Keller Stern, Producer"
1969,William Reynolds
1969,Hugh A. Robertson
1969,"William Lyon, Earle Herdan"
1969,Fredric Steinkamp
1969,Françoise Bonnot
1969,Sweden
1969,Yugoslavia
1969,Union of Soviet Socialist Republics
1969,France
1969,Algeria
1969,Georges Delerue
1969,Burt Bacharach
1969,John Williams
1969,Ernest Gold
1969,Jerry Fielding
1969,Music and lyrics by Leslie Bricusse; adaptation score by John Williams
1969,Adaptation score by Lennie Hayton and Lionel Newman
1969,Adaptation score by Nelson Riddle
1969,Adaptation score by Cy Coleman
1969,Adaptation score by John Green and Albert Woodbury
1969,Music by Fred Karlin; Lyrics by Dory Previn
1969,Music and Lyrics by Rod McKuen
1969,Music by Burt Bacharach; Lyrics by Hal David
1969,Music by Elmer Bernstein; Lyrics by Don Black
1969,Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman
1969,"Hal B. Wallis, Producer"
1969,"John Foreman, Producer"
1969,"Ernest Lehman, Producer"
1969,"Jerome Hellman, Producer"
1969,"Jacques Perrin and Hamed Rachedi, Producers"
1969,"Ward Kimball, Producer"
1969,"John Hubley and Faith Hubley, Producers"
1969,"Ryan Larkin, Producer"
1969,"Doug Jackson, Producer"
1969,"Marc Merson, Producer"
1969,John Aldred
1969,"William Edmondson, David Dockendorf"
1969,"Robert Martin, Clem Portman"
1969,"Jack Solomon, Murray Spivack"
1969,"Les Fresholtz, Arthur Piantadosi"
1969,"Eugene Lourie, Alex Weldon"
1969,Robbie Robertson
1969,"Screenplay by John Hale, Bridget Boland; Adaptation by Richard Sokolove"
1969,Arnold Schulman
1969,Waldo Salt
1969,"James Poe, Robert E. Thompson"
1969,"Jorge Semprun, Costa-Gavras"
1969,"Paul Mazursky, Larry Tucker"
1969,William Goldman
1969,"Story by Nicola Badalucco;  Screenplay by Nicola Badalucco, Enrico Medioli, Luchino Visconti"
1969,"Peter Fonda, Dennis Hopper, Terry Southern"
1969,"Story by Walon Green, Roy N. Sickner; Screenplay by Walon Green, Sam Peckinpah"
1969,
1970,I Never Sang for My Father
1970,The Great White Hope
1970,Five Easy Pieces
1970,Love Story
1970,Patton
1970,Lovers and Other Strangers
1970,Little Big Man
1970,Ryan's Daughter
1970,Women in Love
1970,Diary of a Mad Housewife
1970,The Landlord
1970,Airport
1970,MA*S*H
1970,"Art Direction: Alexander Golitzen, E. Preston Ames; Set Decoration: Jack D. Moore, Mickey S. Michaels"
1970,Art Direction: Tambi Larsen; Set Decoration: Darrell Silvera
1970,"Art Direction: Urie McCleary, Gil Parrondo; Set Decoration: Antonio Mateos, Pierre-Louis Thevenet"
1970,"Art Direction: Terry Marsh, Bob Cartwright; Set Decoration: Pamela Cornell"
1970,"Art Direction: Jack Martin Smith, Yoshiro Muraki, Richard Day, Taizoh Kawashima; Set Decoration: Walter M. Scott, Norman Rockett, Carl Biddiscombe"
1970,Ernest Laszlo
1970,Fred Koenekamp
1970,Freddie Young
1970,"Charles F. Wheeler, Osami Furuya, Sinsaku Himeda, Masamichi Satoh"
1970,Billy Williams
1970,Edith Head
1970,Nino Novarese
1970,"Donald Brooks, Jack Bear"
1970,Bill Thomas
1970,Margaret Furse
1970,Federico Fellini
1970,Arthur Hiller
1970,Robert Altman
1970,Franklin J. Schaffner
1970,Ken Russell
1970,"Dr. Harald Reinl, Producer"
1970,"Jim Jacobs, Producer"
1970,"Ely Landau, Producer"
1970,"David H. Vowell, Producer"
1970,"Bob Maurice, Producer"
1970,"Robert McBride, Producer"
1970,"Joseph Strick, Producer"
1970,"Bob Aller, Producer"
1970,"Vivien Carey and Patrick Carey, Producers"
1970,"Horst Dallmayr and Robert Menegoz, Producers"
1970,Stuart Gilmore
1970,Danford B. Greene
1970,Hugh S. Fowler
1970,"James E. Newcom, Pembroke J. Herring, Inoue Chikaya"
1970,Thelma Schoonmaker
1970,Switzerland
1970,France
1970,Italy
1970,Belgium
1970,Spain
1970,Alfred Newman
1970,Frank Cordell
1970,Francis Lai
1970,Jerry Goldsmith
1970,Henry Mancini
1970,Music by Fred Karlin; lyrics by Tylwyth Kymry
1970,"Music by Rod McKuen and John Scott Trotter; lyrics by Rod McKuen, Bill Melendez and Al Shean; adaptation score by Vince Guaraldi"
1970,Music by Henry Mancini; lyrics by Johnny Mercer
1970,Music and lyrics by The Beatles
1970,Music and lyrics by Leslie Bricusse; adaptation score by Ian Fraser and Herbert W. Spencer
1970,Music by Fred Karlin; Lyrics by Robb Royer (aka Robb Wilson) and James Griffin (aka Arthur James)
1970,Music by Michel Legrand; Lyrics by Alan Bergman and Marilyn Bergman
1970,Music and Lyrics by Leslie Bricusse
1970,Music by Riz Ortolani; Lyrics by Arthur Hamilton
1970,"Ross Hunter, Producer"
1970,"Bob Rafelson and Richard Wechsler, Producers"
1970,"Howard G. Minsky, Producer"
1970,"Ingo Preminger, Producer"
1970,"Frank McCarthy, Producer"
1970,"Robert Mitchell and Dale Case, Producers"
1970,"Nick Bosustow, Producer"
1970,"Cameron Guess, Producer"
1970,"John Longenecker, Producer"
1970,"Robert Siegler, Producer"
1970,"John Hancock, Producer"
1970,"Ronald Pierce, David Moriarty"
1970,"Douglas Williams, Don Bassman"
1970,"Gordon K. McCallum, John Bramall"
1970,"Murray Spivack, Herman Lewis"
1970,"Dan Wallin, Larry Johnson"
1970,Alex Weldon
1970,"A. D. Flowers, L. B. Abbott"
1970,George Seaton
1970,Robert Anderson
1970,"Renee Taylor, Joseph Bologna, David Zelag Goodman"
1970,"Ring Lardner, Jr."
1970,Larry Kramer
1970,"Story by Bob Rafelson, Adrien Joyce; Screenplay by Adrien Joyce"
1970,Norman Wexler
1970,Erich Segal
1970,Eric Rohmer
1970,"Francis Ford Coppola, Edmund H. North"
1970,
1971,Sunday Bloody Sunday
1971,The French Connection
1971,Kotch
1971,The Hospital
1971,Fiddler on the Roof
1971,The Last Picture Show
1971,Sometimes a Great Notion
1971,McCabe & Mrs. Miller
1971,Klute
1971,"Mary, Queen of Scots"
1971,Nicholas and Alexandra
1971,Carnal Knowledge
1971,Who Is Harry Kellerman and Why Is He Saying Those Terrible Things about Me?
1971,The Go-Between
1971,"Art Direction: Boris Leven, William Tuntke; Set Decoration: Ruby Levitt"
1971,"Art Direction: John B. Mansbridge, Peter Ellenshaw; Set Decoration: Emile Kuri, Hal Gausman"
1971,"Art Direction: Robert Boyle, Michael Stringer; Set Decoration: Peter Lamont"
1971,"Art Direction: Terence Marsh, Robert Cartwright; Set Decoration: Peter Howitt"
1971,"Art Direction: John Box, Ernest Archer, Jack Maxsted, Gil Parrondo; Set Decoration: Vernon Dixon"
1971,Oswald Morris
1971,Owen Roizman
1971,Robert Surtees
1971,Freddie Young
1971,Bill Thomas
1971,Piero Tosi
1971,Margaret Furse
1971,"Yvonne Blake, Antonio Castillo"
1971,Morton Haack
1971,Stanley Kubrick
1971,Norman Jewison
1971,William Friedkin
1971,Peter Bogdanovich
1971,John Schlesinger
1971,"Alan Landsburg, Producer"
1971,"Walon Green, Producer"
1971,"Bruce Brown, Producer"
1971,"Lennart Ehrenborg and Thor Heyerdahl, Producers"
1971,"Marcel Ophuls, Producer"
1971,"Han van Gelder, Producer"
1971,"Julian Krainin and DeWitt L. Sage, Jr., Producers"
1971,"Donald Wrye, Producer"
1971,"Manuel Arango and Robert Amram, Producers"
1971,"Hal Riney, Dick Snider and Sherwood Omens, Producers"
1971,"Stuart Gilmore, John W. Holmes"
1971,Bill Butler
1971,Jerry Greenberg
1971,Ralph E. Winters
1971,Folmar Blangsted
1971,Japan
1971,Sweden
1971,Italy
1971,Israel
1971,Union of Soviet Socialist Republics
1971,John Barry
1971,Richard Rodney Bennett
1971,Isaac Hayes
1971,Jerry Fielding
1971,Michel Legrand
1971,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Irwin Kostal
1971,Adaptation Score by Peter Maxwell Davies and Peter Greenwell
1971,Adaptation Score by John Williams
1971,Adaptation Score by Dimitri Tiomkin
1971,Song Score by Leslie Bricusse and Anthony Newley; Adaptation Score by Walter Scharf
1971,Music and Lyrics by Richard M. Sherman and Robert B. Sherman
1971,Music by Henry Mancini; Lyrics by Alan Bergman and Marilyn Bergman
1971,"Music and Lyrics by Barry DeVorzon and Perry Botkin, Jr."
1971,Music by Marvin Hamlisch; Lyrics by Johnny Mercer
1971,Music and Lyrics by Isaac Hayes
1971,"Stanley Kubrick, Producer"
1971,"Norman Jewison, Producer"
1971,"Philip D'Antoni, Producer"
1971,"Stephen J. Friedman, Producer"
1971,"Sam Spiegel, Producer"
1971,"Ted Petok, Producer"
1971,"Michael Mills, Producer"
1971,"Peter Sander and Murray Shostak, Producers"
1971,"Denny Evans and Ken Greenwald, Producers"
1971,"Stephen F. Verona, Producer"
1971,"Gordon K. McCallum, John Mitchell, Alfred J. Overton"
1971,"Gordon K. McCallum, David Hildyard"
1971,"Theodore Soderberg, Christopher Newman"
1971,"Richard Portman, Jack Solomon"
1971,"Bob Jones, John Aldred"
1971,"Alan Maley, Eustace Lycett, Danny Lee"
1971,"Jim Danforth, Roger Dicken"
1971,Bernardo Bertolucci
1971,Ernest Tidyman
1971,"Ugo Pirro, Vittorio Bonicelli"
1971,"Larry McMurtry, Peter Bogdanovich"
1971,Paddy Chayefsky
1971,"Elio Petri, Ugo Pirro"
1971,"Andy Lewis, Dave Lewis"
1971,Herman Raucher
1971,Penelope Gilliatt
1971,
1972,The Godfather
1972,Sleuth
1972,The Ruling Class
1972,Sounder
1972,The Heartbreak Kid
1972,Cabaret
1972,Lady Sings the Blues
1972,Travels with My Aunt
1972,The Emigrants
1972,Butterflies Are Free
1972,Pete 'n' Tillie
1972,Fat City
1972,The Poseidon Adventure
1972,"Art Direction: Rolf Zehetbauer, Jurgen Kiebach; Set Decoration: Herbert Strabel"
1972,Art Direction: Carl Anderson; Set Decoration: Reg Allen
1972,Art Direction: William Creber; Set Decoration: Raphael Bretton
1972,"Art Direction: John Box, Gil Parrondo, Robert W. Laing"
1972,"Art Direction: Geoffrey Drake, Don Ashton, John Graysmark, William Hutchinson; Set Decoration: Peter James"
1972,Charles B. Lang
1972,Geoffrey Unsworth
1972,Harold E. Stine
1972,"Harry Stradling, Jr."
1972,Douglas Slocombe
1972,Anna Hill Johnstone
1972,"Bob Mackie, Ray Aghayan, Norma Koch"
1972,Paul Zastupnevich
1972,Anthony Powell
1972,Anthony Mendleson
1972,Bob Fosse
1972,John Boorman
1972,Jan Troell
1972,Francis Ford Coppola
1972,Joseph L. Mankiewicz
1972,"Bert Haanstra, Producer"
1972,"Marvin Worth and Arnold Perl, Producers"
1972,"Robert Hendrickson and Laurence Merrick, Producers"
1972,"Howard Smith and Sarah Kernochan, Producers"
1972,"Eckehard Munck, Producer"
1972,"Peter Schamoni, Producer"
1972,"Giorgio Treves, Producer"
1972,"Tadeusz Jaworski, Producer"
1972,"Charles Huguenot van der Linden and Martina Huguenot van der Linden, Producers"
1972,"Humphrey Swingler, Producer"
1972,David Bretherton
1972,Tom Priestley
1972,"William Reynolds, Peter Zinner"
1972,"Frank P. Keller, Fred W. Berger"
1972,Harold F. Kress
1972,Union of Soviet Socialist Republics
1972,France
1972,Israel
1972,Spain
1972,Sweden
1972,Nino Rota
1972,John Williams
1972,"Charles Chaplin, Raymond Rasch, Larry Russell"
1972,Buddy Baker
1972,John Addison
1972,Adaptation Score by Ralph Burns
1972,Adaptation Score by Gil Askey
1972,Adaptation Score by Laurence Rosenthal
1972,Music by Walter Scharf; Lyrics by Don Black
1972,Music by Fred Karlin; Lyrics by Marsha Karlin
1972,Music by Maurice Jarre; Lyrics by Marilyn Bergman and Alan Bergman
1972,Music and Lyrics by Al Kasha and Joel Hirschhorn
1972,Music by Sammy Fain; Lyrics by Paul Francis Webster
1972,"Cy Feuer, Producer"
1972,"John Boorman, Producer"
1972,"Bengt Forslund, Producer"
1972,"Albert S. Ruddy, Producer"
1972,"Robert B. Radnitz, Producer"
1972,"Richard Williams, Producer"
1972,"Bob Godfrey, Producer"
1972,"Nedeljko Dragic, Producer"
1972,"Ron Satlof and Ray Gideon, Producers"
1972,"Richard Barclay, Producer"
1972,"David Adams, Producer"
1972,"Arthur Piantadosi, Charles Knight"
1972,"Robert Knudson, David Hildyard"
1972,"Richard Portman, Gene Cantamessa"
1972,"Bud Grenzbach, Richard Portman, Christopher Newman"
1972,"Theodore Soderberg, Herman Lewis"
1972,Jay Allen
1972,"Jan Troell, Bengt Forslund"
1972,"Mario Puzo, Francis Ford Coppola"
1972,Julius J. Epstein
1972,"Lonne Elder, III"
1972,Jeremy Larner
1972,Story and Screenplay by Luis Buñuel; in collaboration with Jean-Claude Carrière
1972,"Terence McCloy, Chris Clark, Suzanne de Passe"
1972,Louis Malle
1972,Carl Foreman
1972,"L. B. Abbott, A. D. Flowers"
1972,
1973,Last Tango in Paris
1973,Save the Tiger
1973,The Last Detail
1973,Serpico
1973,The Sting
1973,Bang the Drum Slowly
1973,The Paper Chase
1973,The Exorcist
1973,A Touch of Class
1973,Cinderella Liberty
1973,The Way We Were
1973,"Summer Wishes, Winter Dreams"
1973,American Graffiti
1973,Paper Moon
1973,"Art Direction: Lorenzo Mongiardino, Gianni Quaranta; Set Decoration: Carmelo Patrono"
1973,Art Direction: Bill Malley; Set Decoration: Jerry Wunderlich
1973,Art Direction: Henry Bumstead; Set Decoration: James Payne
1973,Art Direction: Philip Jefferies; Set Decoration: Robert de Vestel
1973,Art Direction: Stephen Grimes; Set Decoration: William Kiernan
1973,Sven Nykvist
1973,Owen Roizman
1973,Jack Couffer
1973,Robert Surtees
1973,"Harry Stradling, Jr."
1973,Marik Vos
1973,Piero Tosi
1973,Edith Head
1973,Donfeld
1973,"Dorothy Jeakins, Moss Mabry"
1973,George Lucas
1973,Ingmar Bergman
1973,William Friedkin
1973,Bernardo Bertolucci
1973,George Roy Hill
1973,"John D. Goodell, Producer"
1973,"Bengt von zur Muehlen, Producer"
1973,"Kieth Merrill, Producer"
1973,"Alex Grasshoff, Producer"
1973,"Gertrude Ross Marks and Edmund F. Penney, Producers"
1973,"Carmen D'Avino, Producer"
1973,"Louis Marcus, Producer"
1973,"Albert Maysles and David Maysles, Producers"
1973,"Terry Sanders and June Wayne, Producers"
1973,"Julian Krainin and DeWitt L. Sage, Jr., Producers"
1973,"Verna Fields, Marcia Lucas"
1973,Ralph Kemplen
1973,"Jordan Leondopoulos, Bud Smith, Evan Lottman, Norman Gay"
1973,"Frank P. Keller, James Galloway"
1973,William Reynolds
1973,France
1973,Israel
1973,Switzerland
1973,West Germany
1973,The Netherlands
1973,John Williams
1973,Georges Delerue
1973,Jerry Goldsmith
1973,John Cameron
1973,Marvin Hamlisch
1973,"Adaptation Score by Andre Previn, Herbert Spencer and Andrew Lloyd Webber"
1973,Adaptation Score by Marvin Hamlisch
1973,Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by John Williams
1973,Music by George Barrie; Lyrics by Sammy Cahn
1973,Music and Lyrics by Paul McCartney and Linda McCartney
1973,Music by George Bruns; Lyrics by Floyd Huddleston
1973,Music by John Williams; Lyrics by Paul Williams
1973,Music by Marvin Hamlisch; Lyrics by Alan Bergman and Marilyn Bergman
1973,"Francis Ford Coppola, Producer; Gary Kurtz, Co-Producer"
1973,"Ingmar Bergman, Producer"
1973,"William Peter Blatty, Producer"
1973,"Tony Bill, Michael Phillips and Julia Phillips, Producers"
1973,"Melvin Frank, Producer"
1973,"Frank Mouris, Producer"
1973,"Nick Bosustow and David Adams, Producers"
1973,"Emanuele Luzzati and Giulio Gianini, Producers"
1973,"Allan Miller and William Fertik, Producers"
1973,"Richard Gayer, Producer"
1973,"Pen Densham and John Watson, Producers"
1973,"Richard Portman, Lawrence O. Jost"
1973,"Robert Knudson, Chris Newman"
1973,"Donald O. Mitchell, Lawrence O. Jost"
1973,"Richard Portman, Les Fresholtz"
1973,"Ronald K. Pierce, Robert Bertrand"
1973,William Peter Blatty
1973,Robert Towne
1973,James Bridges
1973,Alvin Sargent
1973,"Waldo Salt, Norman Wexler"
1973,"George Lucas, Gloria Katz, Willard Huyck"
1973,Steve Shagan
1973,David S. Ward
1973,"Melvin Frank, Jack Rose"
1973,
1974,Harry and Tonto
1974,Murder on the Orient Express
1974,Lenny
1974,Chinatown
1974,The Godfather Part II
1974,The Towering Inferno
1974,Thunderbolt and Lightfoot
1974,Alice Doesn't Live Here Anymore
1974,Claudine
1974,A Woman under the Influence
1974,Day for Night
1974,Blazing Saddles
1974,"Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: Ruby Levitt"
1974,"Art Direction: Alexander Golitzen, E. Preston Ames; Set Decoration: Frank McKelvy"
1974,"Art Direction: Dean Tavoularis, Angelo Graham; Set Decoration: George R. Nelson"
1974,"Art Direction: Peter Ellenshaw, John B. Mansbridge, Walter Tyler, Al Roelofs; Set Decoration: Hal Gausman"
1974,"Art Direction: William Creber, Ward Preston; Set Decoration: Raphael Bretton"
1974,John A. Alonzo
1974,Philip Lathrop
1974,Bruce Surtees
1974,Geoffrey Unsworth
1974,"Fred Koenekamp, Joseph Biroc"
1974,Anthea Sylbert
1974,John Furness
1974,Theadora Van Runkle
1974,Theoni V. Aldredge
1974,Tony Walton
1974,Roman Polanski
1974,Francois Truffaut
1974,Francis Ford Coppola
1974,Bob Fosse
1974,John Cassavetes
1974,"Judy Collins and Jill Godmilow, Producers"
1974,"Herbert Kline, Producer"
1974,"Jacquot Ehrlich, David Bergman and Haim Gouri, Producers"
1974,"Peter Davis and Bert Schneider, Producers"
1974,"Natalie R. Jones and Eugene S. Jones, Producers"
1974,"Francis Thompson, Producer"
1974,"Robin Lehman, Producer"
1974,"Jon Boorstin, Producer"
1974,"Dewitt Jones and Lesley Foster, Producers"
1974,"Ronald S. Kass and Mervyn Lloyd, Producers"
1974,"John C. Howard, Danford Greene"
1974,Sam O'Steen
1974,Dorothy Spencer
1974,Michael Luciano
1974,"Harold F. Kress, Carl Kress"
1974,Italy
1974,Hungary
1974,Poland
1974,France
1974,Argentina
1974,Jerry Goldsmith
1974,"Nino Rota, Carmine Coppola"
1974,Richard Rodney Bennett
1974,Alex North
1974,John Williams
1974,Adaptation Score by Nelson Riddle
1974,Song Score by Alan Jay Lerner and Frederick Loewe; Adaptation Score by Angela Morley and Douglas Gamley
1974,Song Score by Paul Williams; Adaptation Score by Paul Williams and George Aliceson Tipton
1974,Music by Euel Box; Lyrics by Betty Box
1974,Music by John Morris; Lyrics by Mel Brooks
1974,Music by Frederick Loewe; Lyrics by Alan Jay Lerner
1974,Music and Lyrics by Al Kasha and Joel Hirschhorn
1974,Music by Elmer Bernstein; Lyrics by Don Black
1974,"Robert Evans, Producer"
1974,"Francis Ford Coppola, Producer; Fred Roos, Co-Producer"
1974,"Francis Ford Coppola, Producer; Gray Frederickson and Fred Roos, Co-Producers"
1974,"Marvin Worth, Producer"
1974,"Irwin Allen, Producer"
1974,"Will Vinton and Bob Gardiner, Producers"
1974,"Yvon Mallette and Robert Verrall, Producers"
1974,"Peter Foldes and René Jodoin, Producers"
1974,"Faith Hubley and John Hubley, Producers"
1974,"Wolfgang Reitherman, Producer"
1974,"Dewitt Jones, Producer"
1974,"Julian Chagrin and Claude Chagrin, Producers"
1974,"Paul Claudon and Edmond Sechan, Producers"
1974,"George V. Casey, Producer"
1974,"Andrew Welsh and George Pastic, Producers"
1974,"Bud Grenzbach, Larry Jost"
1974,"Walter Murch, Arthur Rochester"
1974,"Ronald Pierce, Melvin Metcalfe, Sr."
1974,"Theodore Soderberg, Herman Lewis"
1974,"Richard Portman, Gene Cantamessa"
1974,Robert Getchell
1974,Robert Towne
1974,"Francois Truffaut, Jean-Louis Richard, Suzanne Schiffman"
1974,"Paul Mazursky, Josh Greenfeld"
1974,Screenplay by Mordecai Richler; Adaptation by Lionel Chetwynd
1974,"Francis Ford Coppola, Mario Puzo"
1974,Julian Barry
1974,Paul Dehn
1974,"Gene Wilder, Mel Brooks"
1974,"Frank Brendel, Glen Robinson, Albert Whitlock"
1974,
1975,The Sunshine Boys
1975,One Flew over the Cuckoo's Nest
1975,Dog Day Afternoon
1975,The Man in the Glass Booth
1975,"Give 'em Hell, Harry!"
1975,The Day of the Locust
1975,Shampoo
1975,The Story of Adele H.
1975,Tommy
1975,Hedda
1975,Hester Street
1975,Nashville
1975,"Farewell, My Lovely"
1975,Jacqueline Susann's Once Is Not Enough
1975,"Art Direction: Ken Adam, Roy Walker; Set Decoration: Vernon Dixon"
1975,Art Direction: Edward Carfagno; Set Decoration: Frank McKelvy
1975,"Art Direction: Alexander Trauner, Tony Inglis; Set Decoration: Peter James"
1975,"Art Direction: Richard Sylbert, W. Stewart Campbell; Set Decoration: George Gaines"
1975,Art Direction: Albert Brenner; Set Decoration: Marvin March
1975,John Alcott
1975,Conrad Hall
1975,James Wong Howe
1975,Robert Surtees
1975,"Haskell Wexler, Bill Butler"
1975,"Ulla-Britt Soderlund, Milena Canonero"
1975,"Yvonne Blake, Ron Talsky"
1975,"Ray Aghayan, Bob Mackie"
1975,"Henny Noremark, Karin Erskine"
1975,Edith Head
1975,Federico Fellini
1975,Stanley Kubrick
1975,Sidney Lumet
1975,Robert Altman
1975,Milos Forman
1975,"Walter F. Parkes and Keith F. Critchlow, Producers"
1975,"Glen Pearcy, Producer"
1975,"Irwin Rosten, Producer"
1975,"F. R. Crawley, James Hager and Dale Hartleben, Producers"
1975,"Shirley MacLaine, Producer"
1975,"Jon Else, Steven Kovacs and Kristine Samuelson, Producers"
1975,"Claire Wilbur and Robin Lehman, Producers"
1975,"Manfred Baier, Producer"
1975,"George V. Casey, Producer"
1975,"Barrie Howells and Michael Scott, Producers"
1975,Dede Allen
1975,Verna Fields
1975,Russell Lloyd
1975,"Richard Chew, Lynzee Klingman, Sheldon Kahn"
1975,"Fredric Steinkamp, Don Guidice"
1975,Union of Soviet Socialist Republics
1975,Poland
1975,Mexico
1975,Japan
1975,Italy
1975,Gerald Fried
1975,Alex North
1975,John Williams
1975,Jack Nitzsche
1975,Jerry Goldsmith
1975,Adaptation Score by Leonard Rosenman
1975,Adaptation Score by Peter Matz
1975,Adaptation Score by Peter Townshend
1975,Music and Lyrics by Fred Ebb and John Kander
1975,Music and Lyrics by Keith Carradine
1975,Music by George Barrie; Lyrics by Sammy Cahn
1975,Music by Charles Fox; Lyrics by Norman Gimbel
1975,Music by Michael Masser; Lyrics by Gerry Goffin
1975,"Stanley Kubrick, Producer"
1975,"Martin Bregman and Martin Elfand, Producers"
1975,"Richard D. Zanuck and David Brown, Producers"
1975,"Robert Altman, Producer"
1975,"Saul Zaentz and Michael Douglas, Producers"
1975,"Bob Godfrey, Producer"
1975,"Robert Swarthe, Producer"
1975,"René Jodoin, Bernard Longpré and André Leduc, Producers"
1975,"Marcell Jankovics, Producer"
1975,"Bert Salzman, Producer"
1975,"Louis Marcus, Producer"
1975,"Lawrence M. Lansburgh and Brian Lansburgh, Producers"
1975,"Barry Spinello, Producer"
1975,"Alan Beattie, Producer"
