1941,Music (Scoring of a Musical Picture),,Sunny 
1941,Music (Scoring of a Musical Picture),,You'll Never Get Rich 
1941,Music (Song),,"""Baby Mine"" from Dumbo"
1941,Music (Song),,"""Be Honest With Me"" from Ridin' on a Rainbow"
1941,Music (Song),,"""Blues In The Night"" from Blues in the Night"
1941,Music (Song),,"""Boogie Woogie Bugle Boy Of Company B"" from Buck Privates"
1941,Music (Song),,"""Chattanooga Choo Choo"" from Sun Valley Serenade"
1941,Music (Song),,"""Dolores"" from Las Vegas Nights"
1941,Music (Song),1,"""The Last Time I Saw Paris"" from Lady Be Good"
1941,Music (Song),,"""Out Of The Silence"" from All-American Co-Ed"
1941,Music (Song),,"""Since I Kissed My Baby Goodbye"" from You'll Never Get Rich"
1941,Outstanding Motion Picture,,Blossoms in the Dust 
1941,Outstanding Motion Picture,,Citizen Kane 
1941,Outstanding Motion Picture,,Here Comes Mr. Jordan 
1941,Outstanding Motion Picture,,Hold Back the Dawn 
1941,Outstanding Motion Picture,1,How Green Was My Valley 
1941,Outstanding Motion Picture,,The Little Foxes 
1941,Outstanding Motion Picture,,The Maltese Falcon 
1941,Outstanding Motion Picture,,One Foot in Heaven 
1941,Outstanding Motion Picture,,Sergeant York 
1941,Outstanding Motion Picture,,Suspicion 
1941,Short Subject (Cartoon),,Boogie Woogie Bugle Boy of Company B 
1941,Short Subject (Cartoon),,Hiawatha's Rabbit Hunt 
1941,Short Subject (Cartoon),,How War Came 
1941,Short Subject (Cartoon),1,Lend a Paw 
1941,Short Subject (Cartoon),,The Night before Christmas 
1941,Short Subject (Cartoon),,Rhapsody in Rivets 
1941,Short Subject (Cartoon),,Rhythm in the Ranks 
1941,Short Subject (Cartoon),,The Rookie Bear 
1941,Short Subject (Cartoon),,Superman 
1941,Short Subject (Cartoon),,Truant Officer Donald 
1941,Short Subject (One Reel),,Army Champions 
1941,Short Subject (One Reel),,Beauty and the Beach 
1941,Short Subject (One Reel),,Down on the Farm 
1941,Short Subject (One Reel),,Forty Boys and a Song 
1941,Short Subject (One Reel),,Kings of the Turf 
1941,Short Subject (One Reel),1,Of Pups and Puzzles 
1941,Short Subject (One Reel),,Sagebrush and Silver 
1941,Short Subject (Two Reel),,Alive in the Deep 
1941,Short Subject (Two Reel),,Forbidden Passage 
1941,Short Subject (Two Reel),,The Gay Parisian 
1941,Short Subject (Two Reel),1,Main Street on the March! 
1941,Short Subject (Two Reel),,The Tanks Are Coming 
1941,Sound Recording,,Appointment for Love 
1941,Sound Recording,,Ball of Fire 
1941,Sound Recording,,The Chocolate Soldier 
1941,Sound Recording,,Citizen Kane 
1941,Sound Recording,,The Devil Pays Off 
1941,Sound Recording,,How Green Was My Valley 
1941,Sound Recording,,The Men in Her Life 
1941,Sound Recording,,Sergeant York 
1941,Sound Recording,,Skylark 
1941,Sound Recording,1,That Hamilton Woman 
1941,Sound Recording,,Topper Returns 
1941,Special Effects,,Aloma of the South Seas 
1941,Special Effects,,Dive Bomber 
1941,Special Effects,,Flight Command 
1941,Special Effects,1,I Wanted Wings 
1941,Special Effects,,The Invisible Woman 
1941,Special Effects,,The Sea Wolf 
1941,Special Effects,,That Hamilton Woman 
1941,Special Effects,,Topper Returns 
1941,Special Effects,,A Yank in the R.A.F. 
1941,Writing (Original Screenplay),1,Citizen Kane 
1941,Writing (Original Screenplay),,The Devil and Miss Jones 
1941,Writing (Original Screenplay),,Sergeant York 
1941,Writing (Original Screenplay),,"Tall, Dark and Handsome "
1941,Writing (Original Screenplay),,"Tom, Dick and Harry "
1941,Writing (Original Story),,Ball of Fire 
1941,Writing (Original Story),1,Here Comes Mr. Jordan 
1941,Writing (Original Story),,The Lady Eve 
1941,Writing (Original Story),,Meet John Doe 
1941,Writing (Original Story),,Night Train 
1941,Writing (Screenplay),1,Here Comes Mr. Jordan 
1941,Writing (Screenplay),,Hold Back the Dawn 
1941,Writing (Screenplay),,How Green Was My Valley 
1941,Writing (Screenplay),,The Little Foxes 
1941,Writing (Screenplay),,The Maltese Falcon 
1941,Special Award,1,Rey Scott
1941,Special Award,1,The British Ministry of Information
1941,Special Award,1,Leopold Stokowski and Associates
1941,Special Award,1,"Walt Disney, William Garity, John N. A. Hawkins and the RCA Manufacturing Company"
1941,Irving G. Thalberg Memorial Award,1,Walt Disney
1942,Actor,1,James Cagney
1942,Actor,,Ronald Colman
1942,Actor,,Gary Cooper
1942,Actor,,Walter Pidgeon
1942,Actor,,Monty Woolley
1942,Actor in a Supporting Role,,William Bendix
1942,Actor in a Supporting Role,1,Van Heflin
1942,Actor in a Supporting Role,,Walter Huston
1942,Actor in a Supporting Role,,Frank Morgan
1942,Actor in a Supporting Role,,Henry Travers
1942,Actress,,Bette Davis
1942,Actress,1,Greer Garson
1942,Actress,,Katharine Hepburn
1942,Actress,,Rosalind Russell
1942,Actress,,Teresa Wright
1942,Actress in a Supporting Role,,Gladys Cooper
1942,Actress in a Supporting Role,,Agnes Moorehead
1942,Actress in a Supporting Role,,Susan Peters
1942,Actress in a Supporting Role,,Dame May Whitty
1942,Actress in a Supporting Role,1,Teresa Wright
1942,Art Direction (Black and White),,George Washington Slept Here 
1942,Art Direction (Black and White),,The Magnificent Ambersons 
1942,Art Direction (Black and White),,The Pride of the Yankees 
1942,Art Direction (Black and White),,Random Harvest 
1942,Art Direction (Black and White),,The Shanghai Gesture 
1942,Art Direction (Black and White),,Silver Queen 
1942,Art Direction (Black and White),,The Spoilers 
1942,Art Direction (Black and White),,"Take a Letter, Darling "
1942,Art Direction (Black and White),,The Talk of the Town 
1942,Art Direction (Black and White),1,This above All 
1942,Art Direction (Color),,Arabian Nights 
1942,Art Direction (Color),,Captains of the Clouds 
1942,Art Direction (Color),,Jungle Book 
1942,Art Direction (Color),1,My Gal Sal 
1942,Art Direction (Color),,Reap the Wild Wind 
1942,Cinematography (Black and White),,Kings Row 
1942,Cinematography (Black and White),,The Magnificent Ambersons 
1942,Cinematography (Black and White),1,Mrs. Miniver 
1942,Cinematography (Black and White),,Moontide 
1942,Cinematography (Black and White),,The Pied Piper 
1942,Cinematography (Black and White),,The Pride of the Yankees 
1942,Cinematography (Black and White),,"Take a Letter, Darling "
1942,Cinematography (Black and White),,The Talk of the Town 
1942,Cinematography (Black and White),,Ten Gentlemen from West Point 
1942,Cinematography (Black and White),,This above All 
1942,Cinematography (Color),,Arabian Nights 
1942,Cinematography (Color),1,The Black Swan 
1942,Cinematography (Color),,Captains of the Clouds 
1942,Cinematography (Color),,Jungle Book 
1942,Cinematography (Color),,Reap the Wild Wind 
1942,Cinematography (Color),,To the Shores of Tripoli 
1942,Directing,,Kings Row 
1942,Directing,1,Mrs. Miniver 
1942,Directing,,Random Harvest 
1942,Directing,,Wake Island 
1942,Directing,,Yankee Doodle Dandy 
1942,Documentary,,"Africa, Prelude to Victory "
1942,Documentary,1,The Battle of Midway 
1942,Documentary,,Combat Report 
1942,Documentary,,Conquer by the Clock 
1942,Documentary,,The Grain That Built a Hemisphere 
1942,Documentary,,"Henry Browne, Farmer "
1942,Documentary,,High over the Borders 
1942,Documentary,,High Stakes in the East 
1942,Documentary,,Inside Fighting China 
1942,Documentary,,It's Everybody's War 
1942,Documentary,1,Kokoda Front Line! 
1942,Documentary,,Listen to Britain 
1942,Documentary,,Little Belgium 
1942,Documentary,,Little Isles of Freedom 
1942,Documentary,,Mr. Blabbermouth! 
1942,Documentary,,Mr. Gardenia Jones 
1942,Documentary,1,Moscow Strikes Back 
1942,Documentary,,The New Spirit 
1942,Documentary,1,Prelude to War 
1942,Documentary,,The Price of Victory 
1942,Documentary,,A Ship Is Born 
1942,Documentary,,Twenty-One Miles 
1942,Documentary,,We Refuse to Die 
1942,Documentary,,White Eagle 
1942,Documentary,,Winning Your Wings 
1942,Film Editing,,Mrs. Miniver 
1942,Film Editing,1,The Pride of the Yankees 
1942,Film Editing,,The Talk of the Town 
1942,Film Editing,,This above All 
1942,Film Editing,,Yankee Doodle Dandy 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Arabian Nights 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Bambi 
1942,Music (Music Score of a Dramatic or Comedy Picture),,The Black Swan 
1942,Music (Music Score of a Dramatic or Comedy Picture),,The Corsican Brothers 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Flying Tigers 
1942,Music (Music Score of a Dramatic or Comedy Picture),,The Gold Rush 
1942,Music (Music Score of a Dramatic or Comedy Picture),,I Married a Witch 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Joan of Paris 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Jungle Book 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Klondike Fury 
1942,Music (Music Score of a Dramatic or Comedy Picture),1,"Now, Voyager "
1942,Music (Music Score of a Dramatic or Comedy Picture),,The Pride of the Yankees 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Random Harvest 
1942,Music (Music Score of a Dramatic or Comedy Picture),,The Shanghai Gesture 
1942,Music (Music Score of a Dramatic or Comedy Picture),,Silver Queen 
1942,Music (Music Score of a Dramatic or Comedy Picture),,"Take a Letter, Darling "
1942,Music (Music Score of a Dramatic or Comedy Picture),,The Talk of the Town 
1942,Music (Music Score of a Dramatic or Comedy Picture),,To Be or Not to Be 
1942,Music (Scoring of a Musical Picture),,Flying with Music 
1942,Music (Scoring of a Musical Picture),,For Me and My Gal 
1942,Music (Scoring of a Musical Picture),,Holiday Inn 
1942,Music (Scoring of a Musical Picture),,It Started with Eve 
1942,Music (Scoring of a Musical Picture),,Johnny Doughboy 
1942,Music (Scoring of a Musical Picture),,My Gal Sal 
1942,Music (Scoring of a Musical Picture),1,Yankee Doodle Dandy 
1942,Music (Scoring of a Musical Picture),,You Were Never Lovelier 
1942,Music (Song),,"""Always In My Heart"" from Always in My Heart"
1942,Music (Song),,"""Dearly Beloved"" from You Were Never Lovelier"
1942,Music (Song),,"""How About You?"" from Babes on Broadway"
1942,Music (Song),,"""It Seems I Heard That Song Before"" from Youth on Parade"
1942,Music (Song),,"""I've Got A Gal In Kalamazoo"" from Orchestra Wives"
1942,Music (Song),,"""Love Is A Song"" from Bambi"
1942,Music (Song),,"""Pennies For Peppino"" from Flying with Music"
1942,Music (Song),,"""Pig Foot Pete"" from Hellzapoppin'"
1942,Music (Song),,"""There's A Breeze On Lake Louise"" from The Mayor of 44th Street"
1942,Music (Song),1,"""White Christmas"" from Holiday Inn"
1942,Outstanding Motion Picture,,The Invaders 
1942,Outstanding Motion Picture,,Kings Row 
1942,Outstanding Motion Picture,,The Magnificent Ambersons 
1942,Outstanding Motion Picture,1,Mrs. Miniver 
1942,Outstanding Motion Picture,,The Pied Piper 
1942,Outstanding Motion Picture,,The Pride of the Yankees 
1942,Outstanding Motion Picture,,Random Harvest 
1942,Outstanding Motion Picture,,The Talk of the Town 
1942,Outstanding Motion Picture,,Wake Island 
1942,Outstanding Motion Picture,,Yankee Doodle Dandy 
1942,Short Subject (Cartoon),,All Out for 'V' 
1942,Short Subject (Cartoon),,Blitz Wolf 
1942,Short Subject (Cartoon),1,Der Fuehrer's Face 
1942,Short Subject (Cartoon),,Juke Box Jamboree 
1942,Short Subject (Cartoon),,Pigs in a Polka 
1942,Short Subject (Cartoon),,Tulips Shall Grow 
1942,Short Subject (One Reel),,Desert Wonderland 
1942,Short Subject (One Reel),,Marines in the Making 
1942,Short Subject (One Reel),1,Speaking of Animals and Their Families 
1942,Short Subject (One Reel),,United States Marine Band 
1942,Short Subject (Two Reel),1,Beyond the Line of Duty 
1942,Short Subject (Two Reel),,Don't Talk 
1942,Short Subject (Two Reel),,Private Smith of the U.S.A. 
1942,Sound Recording,,Arabian Nights 
1942,Sound Recording,,Bambi 
1942,Sound Recording,,Flying Tigers 
1942,Sound Recording,,Friendly Enemies 
1942,Sound Recording,,The Gold Rush 
1942,Sound Recording,,Mrs. Miniver 
1942,Sound Recording,,Once upon a Honeymoon 
1942,Sound Recording,,The Pride of the Yankees 
1942,Sound Recording,,Road to Morocco 
1942,Sound Recording,,This above All 
1942,Sound Recording,1,Yankee Doodle Dandy 
1942,Sound Recording,,You Were Never Lovelier 
1942,Special Effects,,The Black Swan 
1942,Special Effects,,Desperate Journey 
1942,Special Effects,,Flying Tigers 
1942,Special Effects,,Invisible Agent 
1942,Special Effects,,Jungle Book 
1942,Special Effects,,Mrs. Miniver 
1942,Special Effects,,The Navy Comes Through 
1942,Special Effects,,One of Our Aircraft Is Missing 
1942,Special Effects,,The Pride of the Yankees 
1942,Special Effects,1,Reap the Wild Wind 
1942,Writing (Original Motion Picture Story),,Holiday Inn 
1942,Writing (Original Motion Picture Story),1,The Invaders 
1942,Writing (Original Motion Picture Story),,The Pride of the Yankees 
1942,Writing (Original Motion Picture Story),,The Talk of the Town 
1942,Writing (Original Motion Picture Story),,Yankee Doodle Dandy 
1942,Writing (Original Screenplay),,One of Our Aircraft Is Missing 
1942,Writing (Original Screenplay),,Road to Morocco 
1942,Writing (Original Screenplay),,Wake Island 
1942,Writing (Original Screenplay),,The War against Mrs. Hadley 
1942,Writing (Original Screenplay),1,Woman of the Year 
1942,Writing (Screenplay),,The Invaders 
1942,Writing (Screenplay),1,Mrs. Miniver 
1942,Writing (Screenplay),,The Pride of the Yankees 
1942,Writing (Screenplay),,Random Harvest 
1942,Writing (Screenplay),,The Talk of the Town 
1942,Special Award,1,Charles Boyer
1942,Special Award,1,Noel Coward
1942,Special Award,1,Metro-Goldwyn-Mayer
1942,Irving G. Thalberg Memorial Award,1,Sidney Franklin
1943,Actor,,Humphrey Bogart
1943,Actor,,Gary Cooper
1943,Actor,1,Paul Lukas
1943,Actor,,Walter Pidgeon
1943,Actor,,Mickey Rooney
1943,Actor in a Supporting Role,,Charles Bickford
1943,Actor in a Supporting Role,1,Charles Coburn
1943,Actor in a Supporting Role,,J. Carrol Naish
1943,Actor in a Supporting Role,,Claude Rains
1943,Actor in a Supporting Role,,Akim Tamiroff
1943,Actress,,Jean Arthur
1943,Actress,,Ingrid Bergman
1943,Actress,,Joan Fontaine
1943,Actress,,Greer Garson
1943,Actress,1,Jennifer Jones
1943,Actress in a Supporting Role,,Gladys Cooper
1943,Actress in a Supporting Role,,Paulette Goddard
1943,Actress in a Supporting Role,1,Katina Paxinou
1943,Actress in a Supporting Role,,Anne Revere
1943,Actress in a Supporting Role,,Lucile Watson
1943,Art Direction (Black and White),,Five Graves to Cairo 
1943,Art Direction (Black and White),,Flight for Freedom 
1943,Art Direction (Black and White),,Madame Curie 
1943,Art Direction (Black and White),,Mission to Moscow 
1943,Art Direction (Black and White),,The North Star 
1943,Art Direction (Black and White),1,The Song of Bernadette 
1943,Art Direction (Color),,For Whom the Bell Tolls 
1943,Art Direction (Color),,The Gang's All Here 
1943,Art Direction (Color),1,Phantom of the Opera 
1943,Art Direction (Color),,This Is the Army 
1943,Art Direction (Color),,Thousands Cheer 
1943,Cinematography (Black and White),,Air Force 
1943,Cinematography (Black and White),,Casablanca 
1943,Cinematography (Black and White),,Corvette K-225 
1943,Cinematography (Black and White),,Five Graves to Cairo 
1943,Cinematography (Black and White),,The Human Comedy 
1943,Cinematography (Black and White),,Madame Curie 
1943,Cinematography (Black and White),,The North Star 
1943,Cinematography (Black and White),,Sahara 
1943,Cinematography (Black and White),,So Proudly We Hail! 
1943,Cinematography (Black and White),1,The Song of Bernadette 
1943,Cinematography (Color),,For Whom the Bell Tolls 
1943,Cinematography (Color),,Heaven Can Wait 
1943,Cinematography (Color),,"Hello, Frisco, Hello "
1943,Cinematography (Color),,Lassie Come Home 
1943,Cinematography (Color),1,Phantom of the Opera 
1943,Cinematography (Color),,Thousands Cheer 
1943,Directing,1,Casablanca 
1943,Directing,,Heaven Can Wait 
1943,Directing,,The Human Comedy 
1943,Directing,,The More the Merrier 
1943,Directing,,The Song of Bernadette 
1943,Documentary (Feature),,Baptism of Fire 
1943,Documentary (Feature),,The Battle of Russia 
1943,Documentary (Feature),1,Desert Victory 
1943,Documentary (Feature),,For God and Country 
1943,Documentary (Feature),,Report from the Aleutians 
1943,Documentary (Feature),,Silent Village 
1943,Documentary (Feature),,War Department Report 
1943,Documentary (Feature),,"We've Come a Long, Long Way "
1943,Documentary (Short Subject),,Bismarck Convoy Smashed 
1943,Documentary (Short Subject),,Children of Mars 
1943,Documentary (Short Subject),,Day of Battle 
1943,Documentary (Short Subject),1,December 7th 
1943,Documentary (Short Subject),,The Dutch Tradition 
1943,Documentary (Short Subject),,Kill or Be Killed 
1943,Documentary (Short Subject),,The Labor Front 
1943,Documentary (Short Subject),,Land of My Mother 
1943,Documentary (Short Subject),,Letter from Livingston 
1943,Documentary (Short Subject),,Life Line 
1943,Documentary (Short Subject),,Plan for Destruction 
1943,Documentary (Short Subject),,The Rear Gunner 
1943,Documentary (Short Subject),,Servant of a Nation 
1943,Documentary (Short Subject),,Swedes in America 
1943,Documentary (Short Subject),,Task Force 
1943,Documentary (Short Subject),,To the People of the United States 
1943,Documentary (Short Subject),,Tomorrow We Fly 
1943,Documentary (Short Subject),,The Voice That Thrilled the World 
1943,Documentary (Short Subject),,Water--Friend or Enemy 
1943,Documentary (Short Subject),,Wings Up 
1943,Documentary (Short Subject),,Youth in Crisis 
1943,Film Editing,1,Air Force 
1943,Film Editing,,Casablanca 
1943,Film Editing,,Five Graves to Cairo 
1943,Film Editing,,For Whom the Bell Tolls 
1943,Film Editing,,The Song of Bernadette 
1943,Music (Music Score of a Dramatic or Comedy Picture),,The Amazing Mrs. Holliday 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Casablanca 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Commandos Strike at Dawn 
1943,Music (Music Score of a Dramatic or Comedy Picture),,The Fallen Sparrow 
1943,Music (Music Score of a Dramatic or Comedy Picture),,For Whom the Bell Tolls 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Hangmen Also Die 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Hi Diddle Diddle 
1943,Music (Music Score of a Dramatic or Comedy Picture),,In Old Oklahoma 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Johnny Come Lately 
1943,Music (Music Score of a Dramatic or Comedy Picture),,The Kansan 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Lady of Burlesque 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Madame Curie 
1943,Music (Music Score of a Dramatic or Comedy Picture),,The Moon and Sixpence 
1943,Music (Music Score of a Dramatic or Comedy Picture),,The North Star 
1943,Music (Music Score of a Dramatic or Comedy Picture),1,The Song of Bernadette 
1943,Music (Music Score of a Dramatic or Comedy Picture),,Victory through Air Power 
1943,Music (Scoring of a Musical Picture),,Coney Island 
1943,Music (Scoring of a Musical Picture),,Hit Parade of 1943 
1943,Music (Scoring of a Musical Picture),,Phantom of the Opera 
1943,Music (Scoring of a Musical Picture),,Saludos Amigos 
1943,Music (Scoring of a Musical Picture),,The Sky's the Limit 
1943,Music (Scoring of a Musical Picture),,Something to Shout About 
1943,Music (Scoring of a Musical Picture),,Stage Door Canteen 
1943,Music (Scoring of a Musical Picture),,Star Spangled Rhythm 
1943,Music (Scoring of a Musical Picture),1,This Is the Army 
1943,Music (Scoring of a Musical Picture),,Thousands Cheer 
1943,Music (Song),,"""A Change Of Heart"" from Hit Parade of 1943"
1943,Music (Song),,"""Happiness Is A Thing Called Joe"" from Cabin in the Sky"
1943,Music (Song),,"""My Shining Hour"" from The Sky's the Limit"
1943,Music (Song),,"""Saludos Amigos"" from Saludos Amigos"
1943,Music (Song),,"""Say A Pray'r For The Boys Over There"" from Hers to Hold"
1943,Music (Song),,"""That Old Black Magic"" from Star Spangled Rhythm"
1943,Music (Song),,"""They're Either Too Young Or Too Old"" from Thank Your Lucky Stars"
1943,Music (Song),,"""We Mustn't Say Goodbye"" from Stage Door Canteen"
1943,Music (Song),,"""You'd Be So Nice To Come Home To"" from Something to Shout About"
1943,Music (Song),1,"""You'll Never Know"" from Hello, Frisco, Hello"
1943,Outstanding Motion Picture,1,Casablanca 
1943,Outstanding Motion Picture,,For Whom the Bell Tolls 
1943,Outstanding Motion Picture,,Heaven Can Wait 
1943,Outstanding Motion Picture,,The Human Comedy 
1943,Outstanding Motion Picture,,In Which We Serve 
1943,Outstanding Motion Picture,,Madame Curie 
1943,Outstanding Motion Picture,,The More the Merrier 
1943,Outstanding Motion Picture,,The Ox-Bow Incident 
1943,Outstanding Motion Picture,,The Song of Bernadette 
1943,Outstanding Motion Picture,,Watch on the Rhine 
1943,Short Subject (Cartoon),,The Dizzy Acrobat 
1943,Short Subject (Cartoon),,The 500 Hats of Bartholomew Cubbins 
1943,Short Subject (Cartoon),,Greetings Bait! 
1943,Short Subject (Cartoon),,Imagination 
1943,Short Subject (Cartoon),,Reason and Emotion 
1943,Short Subject (Cartoon),1,Yankee Doodle Mouse 
1943,Short Subject (One Reel),1,Amphibious Fighters 
1943,Short Subject (One Reel),,Cavalcade of Dance with Veloz and Yolanda 
1943,Short Subject (One Reel),,Champions Carry On 
1943,Short Subject (One Reel),,Hollywood in Uniform 
1943,Short Subject (One Reel),,Seeing Hands 
1943,Short Subject (Two Reel),1,Heavenly Music 
1943,Short Subject (Two Reel),,Letter to a Hero 
1943,Short Subject (Two Reel),,Mardi Gras 
1943,Short Subject (Two Reel),,Women at War 
1943,Sound Recording,,Hangmen Also Die 
1943,Sound Recording,,In Old Oklahoma 
1943,Sound Recording,,Madame Curie 
1943,Sound Recording,,The North Star 
1943,Sound Recording,,Phantom of the Opera 
1943,Sound Recording,,Riding High 
1943,Sound Recording,,Sahara 
1943,Sound Recording,,Saludos Amigos 
1943,Sound Recording,,So This Is Washington 
1943,Sound Recording,,The Song of Bernadette 
1943,Sound Recording,,This Is the Army 
1943,Sound Recording,1,This Land Is Mine 
1943,Special Effects,,Air Force 
1943,Special Effects,,Bombardier 
1943,Special Effects,1,Crash Dive 
1943,Special Effects,,The North Star 
1943,Special Effects,,So Proudly We Hail! 
1943,Special Effects,,Stand By for Action 
1943,Writing (Original Motion Picture Story),,Action in the North Atlantic 
1943,Writing (Original Motion Picture Story),,Destination Tokyo 
1943,Writing (Original Motion Picture Story),1,The Human Comedy 
1943,Writing (Original Motion Picture Story),,The More the Merrier 
1943,Writing (Original Motion Picture Story),,Shadow of a Doubt 
1943,Writing (Original Screenplay),,Air Force 
1943,Writing (Original Screenplay),,In Which We Serve 
1943,Writing (Original Screenplay),,The North Star 
1943,Writing (Original Screenplay),1,Princess O'Rourke 
1943,Writing (Original Screenplay),,So Proudly We Hail! 
1943,Writing (Screenplay),1,Casablanca 
1943,Writing (Screenplay),,Holy Matrimony 
1943,Writing (Screenplay),,The More the Merrier 
1943,Writing (Screenplay),,The Song of Bernadette 
1943,Writing (Screenplay),,Watch on the Rhine 
1943,Special Award,1,George Pal
1943,Irving G. Thalberg Memorial Award,1,Hal B. Wallis
1944,Actor,,Charles Boyer
1944,Actor,1,Bing Crosby
1944,Actor,,Barry Fitzgerald
1944,Actor,,Cary Grant
1944,Actor,,Alexander Knox
1944,Actor in a Supporting Role,,Hume Cronyn
1944,Actor in a Supporting Role,1,Barry Fitzgerald
1944,Actor in a Supporting Role,,Claude Rains
1944,Actor in a Supporting Role,,Clifton Webb
1944,Actor in a Supporting Role,,Monty Woolley
1944,Actress,1,Ingrid Bergman
1944,Actress,,Claudette Colbert
1944,Actress,,Bette Davis
1944,Actress,,Greer Garson
1944,Actress,,Barbara Stanwyck
1944,Actress in a Supporting Role,1,Ethel Barrymore
1944,Actress in a Supporting Role,,Jennifer Jones
1944,Actress in a Supporting Role,,Angela Lansbury
1944,Actress in a Supporting Role,,Aline MacMahon
1944,Actress in a Supporting Role,,Agnes Moorehead
1944,Art Direction (Black and White),,Address Unknown 
1944,Art Direction (Black and White),,The Adventures of Mark Twain 
1944,Art Direction (Black and White),,Casanova Brown 
1944,Art Direction (Black and White),1,Gaslight 
1944,Art Direction (Black and White),,Laura 
1944,Art Direction (Black and White),,No Time for Love 
1944,Art Direction (Black and White),,Since You Went Away 
1944,Art Direction (Black and White),,Song of the Open Road
1944,Art Direction (Black and White),,Step Lively 
1944,Art Direction (Color),,The Climax 
1944,Art Direction (Color),,Cover Girl 
1944,Art Direction (Color),,The Desert Song 
1944,Art Direction (Color),,Kismet 
1944,Art Direction (Color),,Lady in the Dark 
1944,Art Direction (Color),,The Princess and the Pirate 
1944,Art Direction (Color),1,Wilson 
1944,Cinematography (Black and White),,Double Indemnity 
1944,Cinematography (Black and White),,Dragon Seed 
1944,Cinematography (Black and White),,Gaslight 
1944,Cinematography (Black and White),,Going My Way 
1944,Cinematography (Black and White),1,Laura 
1944,Cinematography (Black and White),,Lifeboat 
1944,Cinematography (Black and White),,Since You Went Away 
1944,Cinematography (Black and White),,Thirty Seconds over Tokyo 
1944,Cinematography (Black and White),,The Uninvited 
1944,Cinematography (Black and White),,The White Cliffs of Dover 
1944,Cinematography (Color),,Cover Girl 
1944,Cinematography (Color),,Home in Indiana 
1944,Cinematography (Color),,Kismet 
1944,Cinematography (Color),,Lady in the Dark 
1944,Cinematography (Color),,Meet Me in St. Louis 
1944,Cinematography (Color),1,Wilson 
1944,Directing,,Double Indemnity 
1944,Directing,1,Going My Way 
1944,Directing,,Laura 
1944,Directing,,Lifeboat 
1944,Directing,,Wilson 
1944,Documentary (Feature),1,The Fighting Lady 
1944,Documentary (Feature),,Resisting Enemy Interrogation 
1944,Documentary (Short Subject),,Arturo Toscanini 
1944,Documentary (Short Subject),,New Americans 
1944,Documentary (Short Subject),1,With the Marines at Tarawa 
1944,Film Editing,,Going My Way 
1944,Film Editing,,Janie 
1944,Film Editing,,None but the Lonely Heart 
1944,Film Editing,,Since You Went Away 
1944,Film Editing,1,Wilson 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Address Unknown 
1944,Music (Music Score of a Dramatic or Comedy Picture),,The Adventures of Mark Twain 
1944,Music (Music Score of a Dramatic or Comedy Picture),,The Bridge of San Luis Rey 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Casanova Brown 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Christmas Holiday 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Double Indemnity 
1944,Music (Music Score of a Dramatic or Comedy Picture),,The Fighting Seabees 
1944,Music (Music Score of a Dramatic or Comedy Picture),,The Hairy Ape 
1944,Music (Music Score of a Dramatic or Comedy Picture),,It Happened Tomorrow 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Jack London 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Kismet 
1944,Music (Music Score of a Dramatic or Comedy Picture),,None but the Lonely Heart 
1944,Music (Music Score of a Dramatic or Comedy Picture),,The Princess and the Pirate 
1944,Music (Music Score of a Dramatic or Comedy Picture),1,Since You Went Away 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Summer Storm 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Three Russian Girls 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Up in Mabel's Room 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Voice in the Wind 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Wilson 
1944,Music (Music Score of a Dramatic or Comedy Picture),,Woman of the Town 
1944,Music (Scoring of a Musical Picture),,Brazil 
1944,Music (Scoring of a Musical Picture),1,Cover Girl 
1944,Music (Scoring of a Musical Picture),,Higher and Higher 
1944,Music (Scoring of a Musical Picture),,Hollywood Canteen 
1944,Music (Scoring of a Musical Picture),,Irish Eyes Are Smiling 
1944,Music (Scoring of a Musical Picture),,Knickerbocker Holiday 
1944,Music (Scoring of a Musical Picture),,Lady in the Dark 
1944,Music (Scoring of a Musical Picture),,"Lady, Let's Dance "
1944,Music (Scoring of a Musical Picture),,Meet Me in St. Louis 
